subject,signal_length,signal_length_sec,window_size_sec,mode,mean_hr,std_hr,n_windows_valid,n_windows_total
302,1920,64.0,3,non_overlapping,57.14125806725427,2.466749423170622,21,21
302,1920,64.0,3,overlapping,57.39730141886477,3.383638091317703,41,41
302,1920,64.0,4,non_overlapping,58.13534410202952,4.46924327100735,16,16
302,1920,64.0,4,overlapping,57.90967973572761,3.9612826235902237,31,31
302,1920,64.0,5,non_overlapping,58.248942281403906,3.9436788566856116,12,12
302,1920,64.0,5,overlapping,57.992743936431054,3.67072319369744,24,24
303,160,5.3,3,non_overlapping,62.14285714285714,0.0,1,1
303,160,5.3,3,overlapping,61.07142857142857,1.0714285714285694,2,2
303,160,5.3,4,non_overlapping,61.42857142857142,0.0,1,1
303,160,5.3,4,overlapping,61.42857142857142,0.0,1,1
303,160,5.3,5,non_overlapping,60.13392857142857,0.0,1,1
303,160,5.3,5,overlapping,60.13392857142857,0.0,1,1
303,320,10.7,3,non_overlapping,58.51670506912442,2.590690184138125,3,3
303,320,10.7,3,overlapping,57.87547130289065,2.4995677347915852,6,6
303,320,10.7,4,non_overlapping,58.857614160033506,2.5709572685379136,2,2
303,320,10.7,4,overlapping,58.168726434855465,1.9936873968164992,4,4
303,320,10.7,5,non_overlapping,58.20571062002513,1.928217951403436,2,2
303,320,10.7,5,overlapping,57.566026043848616,1.815785144982529,3,3
303,480,16.0,3,non_overlapping,55.98397262130659,3.725305793860585,5,5
303,480,16.0,3,overlapping,56.638619524055954,3.156841957679163,9,9
303,480,16.0,4,non_overlapping,56.35073714236427,3.1617656316903013,4,4
303,480,16.0,4,overlapping,56.92680371268742,2.5112056913946015,7,7
303,480,16.0,5,non_overlapping,57.602826687859896,1.7904248239088454,3,3
303,480,16.0,5,overlapping,56.91868176889524,1.639392913981247,5,5
303,1920,64.0,3,non_overlapping,57.81386179206235,5.6318761667408905,21,21
303,1920,64.0,3,overlapping,57.934183652521256,5.828226274232689,41,41
303,1920,64.0,4,non_overlapping,57.759786299935584,4.6518052030600625,16,16
303,1920,64.0,4,overlapping,57.748528882715235,4.353611693337909,31,31
303,1920,64.0,5,non_overlapping,57.73272123087276,3.5333923469052975,12,12
303,1920,64.0,5,overlapping,57.59458924604072,3.4596202692590023,24,24
304,160,5.3,3,non_overlapping,58.125,0.0,1,1
304,160,5.3,3,overlapping,57.69886363636363,0.42613636363636687,2,2
304,160,5.3,4,non_overlapping,56.93181818181818,0.0,1,1
304,160,5.3,4,overlapping,56.93181818181818,0.0,1,1
304,160,5.3,5,non_overlapping,56.93181818181818,0.0,1,1
304,160,5.3,5,overlapping,56.93181818181818,0.0,1,1
304,320,10.7,3,non_overlapping,57.55681818181818,2.2627622445158977,3,3
304,320,10.7,3,overlapping,56.94098240469208,1.7978794624219636,6,6
304,320,10.7,4,non_overlapping,56.618401759530784,0.31341642228739275,2,2
304,320,10.7,4,overlapping,56.26374633431084,1.0510221042553551,4,4
304,320,10.7,5,non_overlapping,56.647727272727266,0.2840909090909136,2,2
304,320,10.7,5,overlapping,56.240224828934494,0.6212258685960284,3,3
304,480,16.0,3,non_overlapping,63.23397778691897,13.00472697515772,5,5
304,480,16.0,3,overlapping,61.130842986867655,10.295598373122958,9,9
304,480,16.0,4,non_overlapping,62.32573732600416,10.3940573549404,4,4
304,480,16.0,4,overlapping,63.06970555535546,10.953259302575988,7,7
304,480,16.0,5,non_overlapping,62.946300252562104,8.910547023669748,3,3
304,480,16.0,5,overlapping,64.9156737901567,10.742566275153731,5,5
304,1920,64.0,3,non_overlapping,58.05683950774083,7.925791216503571,21,21
304,1920,64.0,3,overlapping,57.795153686328796,6.464968300055897,41,41
304,1920,64.0,4,non_overlapping,57.52410156834471,6.132044868516363,16,16
304,1920,64.0,4,overlapping,57.74324513392631,6.5178593010867445,31,31
304,1920,64.0,5,non_overlapping,58.20570124240685,6.004706526126066,12,12
304,1920,64.0,5,overlapping,58.19038302223877,6.446904428652349,24,24
305,160,5.3,3,non_overlapping,54.746543778801836,0.0,1,1
305,160,5.3,3,overlapping,55.525764558022615,0.779220779220779,2,2
305,160,5.3,4,non_overlapping,54.679514034352735,0.0,1,1
305,160,5.3,4,overlapping,54.679514034352735,0.0,1,1
305,160,5.3,5,non_overlapping,54.24492964341161,0.0,1,1
305,160,5.3,5,overlapping,54.24492964341161,0.0,1,1
305,320,10.7,3,non_overlapping,53.81034525247049,0.7385605456437029,3,3
305,320,10.7,3,overlapping,54.203775351782944,1.17095123561007,6,6
305,320,10.7,4,non_overlapping,53.81034525247048,0.869168781882248,2,2
305,320,10.7,4,overlapping,53.84367530003203,0.6227154762587883,4,4
305,320,10.7,5,non_overlapping,54.12781241528869,0.11711722812291825,2,2
305,320,10.7,5,overlapping,53.86595693996073,0.38246683080662003,3,3
305,480,16.0,3,non_overlapping,55.09163701573569,3.0697909845752185,5,5
305,480,16.0,3,overlapping,55.05553349244051,2.4685390880943037,9,9
305,480,16.0,4,non_overlapping,54.86691676444997,2.4374499788212884,4,4
305,480,16.0,4,overlapping,55.2422370933485,2.5634585034468254,7,7
305,480,16.0,5,non_overlapping,55.365468457854604,1.7529202081522763,3,3
305,480,16.0,5,overlapping,55.66889028902786,2.2532306095190715,5,5
305,1920,64.0,3,non_overlapping,56.01195192717285,2.5562151550410777,21,21
305,1920,64.0,3,overlapping,55.931040831709595,2.2582260048292135,41,41
305,1920,64.0,4,non_overlapping,56.33871635657985,2.2153489788827447,16,16
305,1920,64.0,4,overlapping,56.194469170114935,2.132058681737665,31,31
305,1920,64.0,5,non_overlapping,55.84065913332398,1.6065990248393611,12,12
305,1920,64.0,5,overlapping,56.031546677152704,1.6874054130748584,24,24
306,160,5.3,3,non_overlapping,61.17511520737327,0.0,1,1
306,160,5.3,3,overlapping,63.325652841781874,2.1505376344086073,2,2
306,160,5.3,4,non_overlapping,62.21198156682027,0.0,1,1
306,160,5.3,4,overlapping,62.21198156682027,0.0,1,1
306,160,5.3,5,non_overlapping,63.325652841781874,0.0,1,1
306,160,5.3,5,overlapping,63.325652841781874,0.0,1,1
306,320,10.7,3,non_overlapping,61.52506312128114,2.1922427667992737,3,3
306,320,10.7,3,overlapping,61.26532737593638,3.3553522053100426,6,6
306,320,10.7,4,non_overlapping,62.16510408390275,0.04687748291752314,2,2
306,320,10.7,4,overlapping,61.69387392517259,2.254664231697028,4,4
306,320,10.7,5,non_overlapping,61.487855222734254,1.8377976190476204,2,2
306,320,10.7,5,overlapping,63.859993246464335,3.675016235742382,3,3
306,480,16.0,3,non_overlapping,59.87770021043102,2.9272139401242843,5,5
306,480,16.0,3,overlapping,59.95139266760513,3.4438193304695237,9,9
306,480,16.0,4,non_overlapping,59.191318275717606,3.337726643916881,4,4
306,480,16.0,4,overlapping,59.820567253429154,3.1532524422370938,7,7
306,480,16.0,5,non_overlapping,60.42071056183959,2.12820632934639,3,3
306,480,16.0,5,overlapping,61.630564443898706,3.9444867572785505,5,5
306,1920,64.0,3,non_overlapping,58.34642274511853,3.7464412691075277,21,21
306,1920,64.0,3,overlapping,58.376860085529685,3.827092291568241,41,41
306,1920,64.0,4,non_overlapping,58.20020949716219,3.476858656274833,16,16
306,1920,64.0,4,overlapping,58.09615878254893,3.436896185784112,31,31
306,1920,64.0,5,non_overlapping,58.72093651353082,3.1889633179967207,12,12
306,1920,64.0,5,overlapping,58.66305763318068,3.633004965883001,24,24
401,160,5.3,3,non_overlapping,60.0,0.0,1,1
401,160,5.3,3,overlapping,57.29779411764706,2.702205882352942,2,2
401,160,5.3,4,non_overlapping,56.470588235294116,0.0,1,1
401,160,5.3,4,overlapping,56.470588235294116,0.0,1,1
401,160,5.3,5,non_overlapping,56.39705882352941,0.0,1,1
401,160,5.3,5,overlapping,56.39705882352941,0.0,1,1
401,320,10.7,3,non_overlapping,55.49386079628015,4.514250077036385,3,3
401,320,10.7,3,overlapping,54.24815588833616,3.543409138302904,6,6
401,320,10.7,4,non_overlapping,54.844350992358585,1.6262372429355345,2,2
401,320,10.7,4,overlapping,54.3439754389114,2.657605076651099,4,4
401,320,10.7,5,non_overlapping,53.76490461049285,2.632154213036568,2,2
401,320,10.7,5,overlapping,54.427235584730845,2.3443951258994016,3,3
401,480,16.0,3,non_overlapping,57.48039046829369,4.712799285600961,5,5
401,480,16.0,3,overlapping,56.780521099781055,4.973222109281725,9,9
401,480,16.0,4,non_overlapping,56.98733519416631,2.5228024795810646,4,4
401,480,16.0,4,overlapping,56.69932597233356,3.481567759069387,7,7
401,480,16.0,5,non_overlapping,56.15795505501388,4.009015431189481,3,3
401,480,16.0,5,overlapping,56.35697563116918,3.1669133685235025,5,5
401,1920,64.0,3,non_overlapping,60.11085144003838,6.040717680345645,21,21
401,1920,64.0,3,overlapping,60.737280222827685,7.012279667550243,41,41
401,1920,64.0,4,non_overlapping,60.180986537209805,5.063016052915957,16,16
401,1920,64.0,4,overlapping,60.644149097118785,5.377596642721151,31,31
401,1920,64.0,5,non_overlapping,60.09498140216299,5.300475692412022,12,12
401,1920,64.0,5,overlapping,60.57822882013036,5.283172672420558,24,24
402,160,5.3,3,non_overlapping,58.06451612903225,0.0,1,1
402,160,5.3,3,overlapping,57.61088709677419,0.4536290322580605,2,2
402,160,5.3,4,non_overlapping,57.15725806451613,0.0,1,1
402,160,5.3,4,overlapping,57.15725806451613,0.0,1,1
402,160,5.3,5,non_overlapping,57.45967741935484,0.0,1,1
402,160,5.3,5,overlapping,57.45967741935484,0.0,1,1
402,320,10.7,3,non_overlapping,63.06939334303072,5.720875530942113,3,3
402,320,10.7,3,overlapping,64.00255091126893,5.976739318336967,6,6
402,320,10.7,4,non_overlapping,61.74971656541456,4.592458500898431,2,2
402,320,10.7,4,overlapping,63.400404830153164,5.7308486407678805,4,4
402,320,10.7,5,non_overlapping,63.45981218447848,6.000134765123644,2,2
402,320,10.7,5,overlapping,63.259309489176,4.907288537954949,3,3
402,480,16.0,3,non_overlapping,65.63772880191122,5.702374847325436,5,5
402,480,16.0,3,overlapping,66.27730771645305,6.083823526083865,9,9
402,480,16.0,4,non_overlapping,65.42220892057516,4.919971539450127,4,4
402,480,16.0,4,overlapping,66.37124488282521,5.652188971480132,7,7
402,480,16.0,5,non_overlapping,66.16637051614805,6.217072795018313,3,3
402,480,16.0,5,overlapping,66.25214247006238,5.307110683348843,5,5
402,1920,64.0,3,non_overlapping,64.76620538787185,4.92101044902962,21,21
402,1920,64.0,3,overlapping,64.8281371581635,4.885284499969028,41,41
402,1920,64.0,4,non_overlapping,65.079553511052,4.68572018254817,16,16
402,1920,64.0,4,overlapping,65.02873318396911,4.795771121012937,31,31
402,1920,64.0,5,non_overlapping,64.98502683313562,4.395386234726149,12,12
402,1920,64.0,5,overlapping,64.99758361979386,3.9770948649779,24,24
403,160,5.3,3,non_overlapping,62.06896551724138,0.0,1,1
403,160,5.3,3,overlapping,63.17733990147783,1.1083743842364484,2,2
403,160,5.3,4,non_overlapping,62.80788177339901,0.0,1,1
403,160,5.3,4,overlapping,62.80788177339901,0.0,1,1
403,160,5.3,5,non_overlapping,63.17733990147783,0.0,1,1
403,160,5.3,5,overlapping,63.17733990147783,0.0,1,1
403,320,10.7,3,non_overlapping,65.899667382426,3.3141940442710727,3,3
403,320,10.7,3,overlapping,66.11527935665866,2.5888645557806695,6,6
403,320,10.7,4,non_overlapping,65.42683465959328,2.6189528861942684,2,2
403,320,10.7,4,overlapping,66.30377142015072,2.5310662983910097,4,4
403,320,10.7,5,non_overlapping,65.73006189213086,2.55272199065303,2,2
403,320,10.7,5,overlapping,65.85911330049261,2.0922639029791026,3,3
403,480,16.0,3,non_overlapping,66.28003031451308,3.0451567095063345,5,5
403,480,16.0,3,overlapping,66.73500530971795,2.729127959548308,9,9
403,480,16.0,4,non_overlapping,66.15719864426761,2.3452515702019783,4,4
403,480,16.0,4,overlapping,67.030347594387,2.510405259750995,7,7
403,480,16.0,5,non_overlapping,66.93115237253168,2.688772283390326,3,3
403,480,16.0,5,overlapping,66.84745737021599,2.120016355207488,5,5
403,1920,64.0,3,non_overlapping,68.66227487163448,3.5368552892291354,21,21
403,1920,64.0,3,overlapping,69.35093393176547,4.170879949527823,41,41
403,1920,64.0,4,non_overlapping,68.2640967176668,2.8519713530409474,16,16
403,1920,64.0,4,overlapping,69.03026973751693,2.95879255399243,31,31
403,1920,64.0,5,non_overlapping,69.3844039289879,2.5605931290068837,12,12
403,1920,64.0,5,overlapping,69.27098317828265,2.628795949871155,24,24
404,160,5.3,3,non_overlapping,66.72771672771673,0.0,1,1
404,160,5.3,3,overlapping,64.95252831459727,1.775188413119448,2,2
404,160,5.3,4,non_overlapping,65.5630289250979,0.0,1,1
404,160,5.3,4,overlapping,65.5630289250979,0.0,1,1
404,160,5.3,5,non_overlapping,64.45042314007831,0.0,1,1
404,160,5.3,5,overlapping,64.45042314007831,0.0,1,1
404,320,10.7,3,non_overlapping,62.60964676982474,3.164835242886915,3,3
404,320,10.7,3,overlapping,62.20264636282433,2.661356524042707,6,6
404,320,10.7,4,non_overlapping,62.80376140359456,2.7592675215033395,2,2
404,320,10.7,4,overlapping,62.11497461566983,2.2881750253334143,4,4
404,320,10.7,5,non_overlapping,63.27816723506379,1.1722559050145271,2,2
404,320,10.7,5,overlapping,62.19656829389866,1.8043932896184247,3,3
404,480,16.0,3,non_overlapping,68.61336401535314,9.075664723480678,5,5
404,480,16.0,3,overlapping,67.67189121004907,8.808312976607512,9,9
404,480,16.0,4,non_overlapping,68.59354198169385,6.665359401157913,4,4
404,480,16.0,4,overlapping,67.95307011313125,7.3528119665307505,7,7
404,480,16.0,5,non_overlapping,67.71948202800131,6.353477534743636,3,3
404,480,16.0,5,overlapping,67.165939846975,6.36922229098331,5,5
404,1920,64.0,3,non_overlapping,70.45799453746433,5.672964392248389,21,21
404,1920,64.0,3,overlapping,70.42104821378824,5.372879401851736,41,41
404,1920,64.0,4,non_overlapping,70.44104853422124,4.006897375574414,16,16
404,1920,64.0,4,overlapping,70.63529010436567,4.411359133446344,31,31
404,1920,64.0,5,non_overlapping,70.89855887760025,4.183142192031751,12,12
404,1920,64.0,5,overlapping,70.99084996602501,4.053233692292672,24,24
405,160,5.3,3,non_overlapping,63.17733990147783,0.0,1,1
405,160,5.3,3,overlapping,63.73152709359606,0.5541871921182242,2,2
405,160,5.3,4,non_overlapping,63.54679802955665,0.0,1,1
405,160,5.3,4,overlapping,63.54679802955665,0.0,1,1
405,160,5.3,5,non_overlapping,63.73152709359606,0.0,1,1
405,160,5.3,5,overlapping,63.73152709359606,0.0,1,1
405,320,10.7,3,non_overlapping,60.23930810568741,3.4494654045746627,3,3
405,320,10.7,3,overlapping,59.583939767129415,3.6815293487655576,6,6
405,320,10.7,4,non_overlapping,60.52339901477832,3.023399014778324,2,2
405,320,10.7,4,overlapping,59.89643976712942,3.376271497382007,4,4
405,320,10.7,5,non_overlapping,59.77769536497985,3.953831728616212,2,2
405,320,10.7,5,overlapping,59.583939767129415,3.239898047090102,3,3
405,480,16.0,3,non_overlapping,61.87956501229583,5.189159951485465,5,5
405,480,16.0,3,overlapping,61.84579008619609,5.54662768202075,9,9
405,480,16.0,4,non_overlapping,62.280465016074025,5.412192782287899,4,4
405,480,16.0,4,overlapping,61.777747320215134,4.862945593813375,7,7
405,480,16.0,5,non_overlapping,61.81688021377954,4.328788119934956,3,3
405,480,16.0,5,overlapping,60.76265116974238,3.593081369211871,5,5
405,1920,64.0,3,non_overlapping,65.60643309862681,4.538743395767519,21,21
405,1920,64.0,3,overlapping,65.45198446517323,4.467649683145327,41,41
405,1920,64.0,4,non_overlapping,65.24059006089388,4.174143350697276,16,16
405,1920,64.0,4,overlapping,65.33945084880713,4.02023209177195,31,31
405,1920,64.0,5,non_overlapping,65.26303908788961,3.6279447278732024,12,12
405,1920,64.0,5,overlapping,65.33015101285748,3.7745412748234894,24,24
406,160,5.3,3,non_overlapping,58.06451612903225,0.0,1,1
406,160,5.3,3,overlapping,57.668621700879754,0.39589442815249143,2,2
406,160,5.3,4,non_overlapping,56.89149560117301,0.0,1,1
406,160,5.3,4,overlapping,56.89149560117301,0.0,1,1
406,160,5.3,5,non_overlapping,57.66862170087976,0.0,1,1
406,160,5.3,5,overlapping,57.66862170087976,0.0,1,1
406,320,10.7,3,non_overlapping,58.40725806451613,1.1855798732249332,3,3
406,320,10.7,3,overlapping,58.44770704823541,1.525284230152667,6,6
406,320,10.7,4,non_overlapping,57.498167155425215,0.6066715542522019,2,2
406,320,10.7,4,overlapping,57.993161593689955,0.689902979045279,4,4
406,320,10.7,5,non_overlapping,58.140310572353116,0.4716888714733578,2,2
406,320,10.7,5,overlapping,58.28641672565477,0.43705942812514953,3,3
406,480,16.0,3,non_overlapping,70.1737809681358,19.647368638275662,5,5
406,480,16.0,3,overlapping,65.8956766293622,15.622793415407147,9,9
406,480,16.0,4,non_overlapping,69.72698977113605,16.299557553985913,4,4
406,480,16.0,4,overlapping,70.84715124203444,17.832389975497584,7,7
406,480,16.0,5,non_overlapping,69.72479801282638,16.387465497892382,3,3
406,480,16.0,5,overlapping,72.98738622334284,18.05914989102694,5,5
406,1920,64.0,3,non_overlapping,66.75883407706463,10.506577419289911,21,21
406,1920,64.0,3,overlapping,65.69799767489599,8.390434596766863,41,41
406,1920,64.0,4,non_overlapping,66.73354627492,8.985432021454187,16,16
406,1920,64.0,4,overlapping,66.6793200378318,9.425059825775556,31,31
406,1920,64.0,5,non_overlapping,66.82826855571362,8.639719486209096,12,12
406,1920,64.0,5,overlapping,67.30018949139901,9.267939075061717,24,24
501,160,5.3,3,non_overlapping,51.42857142857142,0.0,1,1
501,160,5.3,3,overlapping,48.21428571428571,3.2142857142857117,2,2
501,160,5.3,4,non_overlapping,48.21428571428571,0.0,1,1
501,160,5.3,4,overlapping,48.21428571428571,0.0,1,1
501,160,5.3,5,non_overlapping,48.21428571428571,0.0,1,1
501,160,5.3,5,overlapping,48.21428571428571,0.0,1,1
501,320,10.7,3,non_overlapping,47.537593984962406,2.793488588684396,3,3
501,320,10.7,3,overlapping,46.682330827067666,2.286540369370485,6,6
501,320,10.7,4,non_overlapping,47.19924812030075,1.0150375939849567,2,2
501,320,10.7,4,overlapping,46.39567669172932,1.155929072541802,4,4
501,320,10.7,5,non_overlapping,47.19924812030075,1.0150375939849567,2,2
501,320,10.7,5,overlapping,46.8609022556391,0.9569866211547207,3,3
501,480,16.0,3,non_overlapping,54.12303485987697,14.025412128544117,5,5
501,480,16.0,3,overlapping,50.60719981772613,11.195113518959397,9,9
501,480,16.0,4,non_overlapping,50.730092276144916,6.752685524230129,4,4
501,480,16.0,4,overlapping,50.309540083976174,6.418898595061155,7,7
501,480,16.0,5,non_overlapping,49.92908407382092,3.9485283601697163,3,3
501,480,16.0,5,overlapping,50.1649008885851,4.117378227124258,5,5
501,1920,64.0,3,non_overlapping,52.217207739130814,21.41357554686897,21,21
501,1920,64.0,3,overlapping,50.485712185682296,17.50740925356996,41,41
501,1920,64.0,4,non_overlapping,48.123749919698724,5.11972215146355,16,16
501,1920,64.0,4,overlapping,49.40130541243819,12.07699931281963,31,31
501,1920,64.0,5,non_overlapping,51.199545361867735,12.991878502182397,12,12
501,1920,64.0,5,overlapping,50.85750462132362,13.362390379339681,24,24
502,160,5.3,3,non_overlapping,123.125,0.0,1,1
502,160,5.3,3,overlapping,103.88392857142857,19.24107142857143,2,2
502,160,5.3,4,non_overlapping,123.125,0.0,1,1
502,160,5.3,4,overlapping,123.125,0.0,1,1
502,160,5.3,5,non_overlapping,108.78571428571429,0.0,1,1
502,160,5.3,5,overlapping,108.78571428571429,0.0,1,1
502,320,10.7,3,non_overlapping,120.5442789968652,2.168936832956312,3,3
502,320,10.7,3,overlapping,109.04951408463073,15.431930336163825,6,6
502,320,10.7,4,non_overlapping,114.68014705882354,8.444852941176471,2,2
502,320,10.7,4,overlapping,106.56307871894839,10.202141609509857,4,4
502,320,10.7,5,non_overlapping,98.54472880061115,10.240985485103131,2,2
502,320,10.7,5,overlapping,96.79240009483418,8.721228941892807,3,3
502,480,16.0,3,non_overlapping,115.946697268249,15.885763896477322,5,5
502,480,16.0,3,overlapping,106.9821011476691,17.719451759730017,9,9
502,480,16.0,4,non_overlapping,103.60726222307105,21.103980836831887,4,4
502,480,16.0,4,overlapping,105.46883628059375,18.385065195214327,7,7
502,480,16.0,5,non_overlapping,99.11062075179723,8.39993987309213,3,3
502,480,16.0,5,overlapping,99.85743257418714,8.174708403320372,5,5
502,1920,64.0,3,non_overlapping,87.15000018699557,28.39458359336996,21,21
502,1920,64.0,3,overlapping,89.12648002002528,26.468758113095824,41,41
502,1920,64.0,4,non_overlapping,88.32062365539065,23.25735831035503,16,16
502,1920,64.0,4,overlapping,88.93016077463199,21.90939477283027,31,31
502,1920,64.0,5,non_overlapping,89.06365164063133,16.26949842671332,12,12
502,1920,64.0,5,overlapping,88.37061199013442,17.045450262381134,24,24
503,160,5.3,3,non_overlapping,136.0,0.0,1,1
503,160,5.3,3,overlapping,93.01930501930502,42.980694980694985,2,2
503,160,5.3,4,non_overlapping,106.88288288288288,0.0,1,1
503,160,5.3,4,overlapping,106.88288288288288,0.0,1,1
503,160,5.3,5,non_overlapping,93.01930501930502,0.0,1,1
503,160,5.3,5,overlapping,93.01930501930502,0.0,1,1
503,320,10.7,3,non_overlapping,81.76399944141879,38.350731645891344,3,3
503,320,10.7,3,overlapping,64.91549822789212,31.945575160825843,6,6
503,320,10.7,4,non_overlapping,79.90207757949693,26.98080530338595,2,2
503,320,10.7,4,overlapping,66.53693763371182,23.3205661553358,4,4
503,320,10.7,5,non_overlapping,71.4009774009774,21.618327618327623,2,2
503,320,10.7,5,overlapping,64.89475534636824,19.90552461478964,3,3
503,480,16.0,3,non_overlapping,78.58328654267932,34.69346866388482,5,5
503,480,16.0,3,overlapping,65.18499278541225,29.90153136941357,9,9
503,480,16.0,4,non_overlapping,73.00797411448565,23.697001855167137,4,4
503,480,16.0,4,overlapping,68.77245229170583,20.74675904616254,7,7
503,480,16.0,5,non_overlapping,72.20472399884164,17.687851099819557,3,3
503,480,16.0,5,overlapping,68.6472089553284,16.09177755871443,5,5
503,1920,64.0,3,non_overlapping,80.50971517211296,34.92691246142453,21,21
503,1920,64.0,3,overlapping,75.28738521253466,34.54335221689624,41,41
503,1920,64.0,4,non_overlapping,71.0996805488045,23.6407030922458,16,16
503,1920,64.0,4,overlapping,72.57783145380317,23.808815832348667,31,31
503,1920,64.0,5,non_overlapping,72.4045730890723,21.21859279525561,12,12
503,1920,64.0,5,overlapping,72.5644881259111,20.900073033071443,24,24
504,160,5.3,3,non_overlapping,113.29423264907136,0.0,1,1
504,160,5.3,3,overlapping,82.3614020388214,30.93283061024997,2,2
504,160,5.3,4,non_overlapping,97.82781734394638,0.0,1,1
504,160,5.3,4,overlapping,97.82781734394638,0.0,1,1
504,160,5.3,5,non_overlapping,90.2622538751571,0.0,1,1
504,160,5.3,5,overlapping,90.2622538751571,0.0,1,1
504,320,10.7,3,non_overlapping,75.08617278778569,27.018063417174215,3,3
504,320,10.7,3,overlapping,63.19583735914381,22.552537875675455,6,6
504,320,10.7,4,non_overlapping,75.83355152911605,21.994265814830335,2,2
504,320,10.7,4,overlapping,64.60053541706768,19.195730159374826,4,4
504,320,10.7,5,non_overlapping,71.98923504568666,18.27301882947044,2,2
504,320,10.7,5,overlapping,66.25175193521967,16.98350875547341,3,3
504,480,16.0,3,non_overlapping,70.19456081552856,23.083692162565704,5,5
504,480,16.0,3,overlapping,61.90689301576398,19.582279719727048,9,9
504,480,16.0,4,non_overlapping,69.66461126239352,18.603883500522695,4,4
504,480,16.0,4,overlapping,64.79647169163299,15.827650745904965,7,7
504,480,16.0,5,non_overlapping,69.32399219495993,15.388605644052161,3,3
504,480,16.0,5,overlapping,65.20945761953826,13.218986639139079,5,5
504,1920,64.0,3,non_overlapping,79.05182248543102,28.86482503385407,21,21
504,1920,64.0,3,overlapping,79.36430194664938,33.355248385354614,41,41
504,1920,64.0,4,non_overlapping,79.52439287948087,25.978392330936526,16,16
504,1920,64.0,4,overlapping,78.3629067397567,27.492662869297064,31,31
504,1920,64.0,5,non_overlapping,79.3881897877,22.28952338252344,12,12
504,1920,64.0,5,overlapping,76.15805662077581,23.083374327384483,24,24
505,160,5.3,3,non_overlapping,49.32432432432432,0.0,1,1
505,160,5.3,3,overlapping,47.73908523908524,1.5852390852390847,2,2
505,160,5.3,4,non_overlapping,49.32432432432432,0.0,1,1
505,160,5.3,4,overlapping,49.32432432432432,0.0,1,1
505,160,5.3,5,non_overlapping,48.26749826749827,0.0,1,1
505,160,5.3,5,overlapping,48.26749826749827,0.0,1,1
505,320,10.7,3,non_overlapping,48.108108108108105,2.215007360926891,3,3
505,320,10.7,3,overlapping,48.432901227018874,2.21748453109579,6,6
505,320,10.7,4,non_overlapping,49.32432432432432,0.0,2,2
505,320,10.7,4,overlapping,48.556392931392935,1.7421738741243642,4,4
505,320,10.7,5,non_overlapping,48.908523908523904,0.6410256410256387,2,2
505,320,10.7,5,overlapping,48.13929313929314,1.2072176830620087,3,3
505,480,16.0,3,non_overlapping,60.23004251487223,21.97453239968315,5,5
505,480,16.0,3,overlapping,63.68195348071509,27.89731429055369,9,9
505,480,16.0,4,non_overlapping,63.86863422467137,23.150430324250372,4,4
505,480,16.0,4,overlapping,65.18422217338626,24.98574539826327,7,7
505,480,16.0,5,non_overlapping,62.862574836259036,19.740947727231497,3,3
505,480,16.0,5,overlapping,57.40325744040914,16.770846066136624,5,5
505,1920,64.0,3,non_overlapping,71.37855175172734,31.67415802489804,21,21
505,1920,64.0,3,overlapping,71.68454940183399,32.11112665750817,41,41
505,1920,64.0,4,non_overlapping,71.67701271879629,25.492227807899678,16,16
505,1920,64.0,4,overlapping,70.56996010945252,25.433892881269088,31,31
505,1920,64.0,5,non_overlapping,70.2571466805213,22.046144644762478,12,12
505,1920,64.0,5,overlapping,69.49312915692559,20.856095951101988,24,24
506,160,5.3,3,non_overlapping,50.15479876160991,0.0,1,1
506,160,5.3,3,overlapping,52.35012665353223,2.1953278919223145,2,2
506,160,5.3,4,non_overlapping,51.61835068955812,0.0,1,1
506,160,5.3,4,overlapping,51.61835068955812,0.0,1,1
506,160,5.3,5,non_overlapping,51.57090587431144,0.0,1,1
506,160,5.3,5,overlapping,51.57090587431144,0.0,1,1
506,320,10.7,3,non_overlapping,49.76521930082302,2.8031971460783907,3,3
506,320,10.7,3,overlapping,51.39776116556302,2.981582494898593,6,6
506,320,10.7,4,non_overlapping,53.08190261750633,1.4635519279482097,2,2
506,320,10.7,4,overlapping,51.93680545460731,2.4631827006107443,4,4
506,320,10.7,5,non_overlapping,50.90200305370584,0.6689028206056058,2,2
506,320,10.7,5,overlapping,51.770166537968386,1.3437644857228122,3,3
506,480,16.0,3,non_overlapping,66.102557983313,29.96735430178481,5,5
506,480,16.0,3,overlapping,60.403995230221135,23.261954765638617,9,9
506,480,16.0,4,non_overlapping,73.06368242083335,34.287207020098485,4,4
506,480,16.0,4,overlapping,63.98148633303801,28.015462960627644,7,7
506,480,16.0,5,non_overlapping,63.89242599893753,18.379348843587472,3,3
506,480,16.0,5,overlapping,59.770467140635915,15.105254790430715,5,5
506,1920,64.0,3,non_overlapping,76.45569045622473,32.651977548906125,21,21
506,1920,64.0,3,overlapping,75.92130738276997,35.44163986980833,41,41
506,1920,64.0,4,non_overlapping,74.92417057081936,27.20481464026623,16,16
506,1920,64.0,4,overlapping,73.54420297930197,27.491697186572544,31,31
506,1920,64.0,5,non_overlapping,74.12478262283018,19.120684266403558,12,12
506,1920,64.0,5,overlapping,74.76929292209148,22.748585872756756,24,24
601,160,5.3,3,non_overlapping,74.72527472527473,0.0,1,1
601,160,5.3,3,overlapping,76.09890109890111,1.3736263736263723,2,2
